Date,Open,High,Low,Close,Volume
2023-06-21,103152.09,103282.34,98704.84,99446.03,2327099
2023-06-22,99446.03,106044.2,98145.9,105287.73,1470427
2023-06-23,105287.73,106058.39,101899.23,103071.33,2091903
2023-06-24,103071.33,108740.01,102649.45,108704.46,5405687
2023-06-25,108704.46,109930.54,102724.39,104523.43,2067662
2023-06-26,104523.43,109281.53,103900.95,108457.02,5128206
2023-06-27,108457.02,115478.66,107281.43,115016.53,7290229
2023-06-28,115016.53,118649.7,112643.28,116830.78,2789365
2023-06-29,116830.78,121027.98,116451.94,120796.17,10212484
2023-06-30,120796.17,120896.27,110312.39,112605.29,3347574
2023-07-01,112605.29,114489.05,111062.52,111736.25,3832217
2023-07-02,111736.25,115053.25,111392.77,114387.76,2164486
2023-07-03,114387.76,116991.63,112422.11,115609.54,940181
2023-07-04,115609.54,116492.47,113595.37,116116.33,2487973
2023-07-05,116116.33,116273.48,111234.59,111793.99,4070396
2023-07-06,111793.99,113396.67,111463.89,112214.03,2217188
2023-07-07,112214.03,113142.35,111758.17,112943.36,2401453
2023-07-08,112943.36,115505.21,112361.83,115332.86,4925629
2023-07-09,115332.86,117379.44,113721.49,116757.44,6022618
2023-07-10,116757.44,130659.66,114726.56,130445.0,1931408
2023-07-11,130445.0,134491.19,128287.98,134010.24,3731448
2023-07-12,134010.24,138819.85,133789.94,137707.03,3082935
2023-07-13,137707.03,139446.53,137547.71,138526.02,5779377
2023-07-14,138526.02,140645.24,134432.62,135298.21,2884813
2023-07-15,135298.21,139155.2,134839.03,138149.15,3035936
2023-07-16,138149.15,146259.85,138142.76,144511.04,3934929
2023-07-17,144511.04,147521.6,142956.04,146629.24,3641512
2023-07-18,146629.24,147409.91,144108.07,145851.46,6062751
2023-07-19,145851.46,167214.08,143026.68,164986.78,2234040
2023-07-20,164986.78,165151.58,158041.24,160080.21,3865148
2023-07-21,160080.21,160857.45,155674.61,157485.18,3791561
2023-07-22,157485.18,165105.26,155761.23,164629.93,1391193
2023-07-23,164629.93,171464.24,163241.93,169099.23,5846883
2023-07-24,169099.23,171054.72,165200.23,165835.52,2186079
2023-07-25,165835.52,166607.94,158832.38,159347.37,6211471
2023-07-26,159347.37,167636.43,158331.18,166729.05,4093660
2023-07-27,166729.05,174495.18,164737.44,172139.68,3771191
2023-07-28,172139.68,173092.29,165775.17,167219.86,3249911
2023-07-29,167219.86,167844.31,163238.81,164689.97,3271184
2023-07-30,164689.97,168734.35,163912.86,167133.93,2102246
2023-07-31,167133.93,176830.31,163507.66,175881.81,1799294
2023-08-01,175881.81,178260.63,169620.82,170155.59,2976567
2023-08-02,170155.59,173796.51,168980.71,173286.52,3733320
2023-08-03,173286.52,177572.54,171678.56,177449.16,2433065
2023-08-04,177449.16,177939.79,173756.06,174065.75,2071108
2023-08-05,174065.75,174664.63,169733.25,171696.71,4285821
2023-08-06,171696.71,182230.59,169670.47,179960.9,5792917
2023-08-07,179960.9,181335.55,151858.39,152503.3,816587
2023-08-08,152503.3,154162.05,148495.89,151440.8,2750424
2023-08-09,151440.8,151970.76,147751.45,149097.21,2264007
2023-08-10,149097.21,151213.79,146845.39,150730.9,3176241
2023-08-11,150730.9,152772.55,149692.95,151595.13,3141942
2023-08-12,151595.13,155071.53,148536.82,149205.31,1978108
2023-08-13,149205.31,155745.47,148623.83,154736.8,1297152
2023-08-14,154736.8,170553.88,154358.81,170231.45,4061845
2023-08-15,170231.45,171667.18,163897.36,166312.41,3292226
2023-08-16,166312.41,166809.99,162275.47,163007.05,5854163
2023-08-17,163007.05,164087.64,159816.95,161720.34,8123502
2023-08-18,161720.34,163065.23,157524.91,158676.15,3500218
2023-08-19,158676.15,165673.69,157055.24,165654.37,5175556
2023-08-20,165654.37,167443.18,162833.58,163154.98,2408727
2023-08-21,163154.98,164150.32,162702.16,164133.88,6234674
2023-08-22,164133.88,168905.37,161294.55,166721.01,1562023
2023-08-23,166721.01,169774.71,159543.75,160096.34,4175009
2023-08-24,160096.34,165478.98,158089.6,164102.33,3305919
2023-08-25,164102.33,165803.28,162649.9,162740.82,2800126
2023-08-26,162740.82,167358.6,151384.81,152343.46,4068237
2023-08-27,152343.46,153249.18,148820.96,150560.06,2649942
2023-08-28,150560.06,153541.81,143808.89,146500.45,6823978
2023-08-29,146500.45,146588.73,143197.52,143297.17,8459645
2023-08-30,143297.17,143538.83,137003.41,138100.28,6806660
2023-08-31,138100.28,142302.79,137070.82,141568.69,3232321
2023-09-01,141568.69,145972.02,139699.71,145580.96,3000773
2023-09-02,145580.96,145741.26,143983.86,144451.17,3139456
2023-09-03,144451.17,145842.5,141870.13,142659.03,7625195
2023-09-04,142659.03,142687.82,128632.28,130160.46,2203734
2023-09-05,130160.46,135898.27,129124.21,134379.49,2032888
2023-09-06,134379.49,142518.97,133962.45,141834.04,2412393
2023-09-07,141834.04,143136.62,136347.22,136721.15,5564800
2023-09-08,136721.15,139573.75,135405.62,138348.45,3846482
2023-09-09,138348.45,155067.97,137670.43,153322.58,4298720
2023-09-10,153322.58,157383.7,153197.96,156514.86,3207663
2023-09-11,156514.86,171765.26,156455.97,169754.93,2851197
2023-09-12,169754.93,171990.6,169710.45,171105.1,2808659
2023-09-13,171105.1,176529.86,170732.07,170791.62,8872126
2023-09-14,170791.62,173504.66,168652.67,170435.63,4142059
2023-09-15,170435.63,173992.4,170397.96,172341.64,4317602
2023-09-16,172341.64,174811.11,171447.41,173680.28,4188706
2023-09-17,173680.28,174584.94,172717.96,173863.8,3957271
2023-09-18,173863.8,189976.94,171944.46,186201.26,2875852
2023-09-19,186201.26,186958.89,184125.79,184849.99,2349162
2023-09-20,184849.99,188172.36,183619.95,186656.75,4690040
2023-09-21,186656.75,187905.19,178080.2,178546.53,5452585
2023-09-22,178546.53,180384.07,175648.4,177475.35,4868765
2023-09-23,177475.35,179479.83,177434.79,177747.14,4726787
2023-09-24,177747.14,179371.02,177704.07,178238.26,5963842
2023-09-25,178238.26,183900.36,171001.94,171583.83,5858431
2023-09-26,171583.83,175174.28,169895.9,171146.91,2361175
2023-09-27,171146.91,171438.3,157392.28,158796.85,2519832
2023-09-28,158796.85,165751.14,158205.4,165114.32,4570688
2023-09-29,165114.32,165927.16,161933.51,163907.93,2053760
2023-09-30,163907.93,166235.78,163361.63,164010.58,3580199
2023-10-01,164010.58,165214.72,155855.38,157431.77,2021299
2023-10-02,157431.77,161177.09,150245.88,151714.23,4326885
2023-10-03,151714.23,153632.84,148906.94,150377.87,2065622
2023-10-04,150377.87,150550.02,141882.08,142195.58,1986458
2023-10-05,142195.58,154659.99,140882.39,152891.17,1933202
2023-10-06,152891.17,159563.8,152813.91,157693.03,6885314
2023-10-07,157693.03,158425.77,151305.53,153377.43,2357613
2023-10-08,153377.43,153493.53,131237.96,133097.38,5307815
2023-10-09,133097.38,136229.28,122990.21,123660.05,3876463
2023-10-10,123660.05,135559.55,123003.39,135261.05,3521643
2023-10-11,135261.05,144294.33,134345.08,140990.01,4023953
2023-10-12,140990.01,141368.88,138808.7,139768.93,1663978
2023-10-13,139768.93,142123.57,138792.08,139537.54,3525227
2023-10-14,139537.54,141653.53,137800.94,139894.94,3672686
2023-10-15,139894.94,141314.14,136625.83,137057.84,2902037
2023-10-16,137057.84,140856.38,135695.78,139996.99,6497689
2023-10-17,139996.99,140662.48,135382.92,135960.38,4197431
2023-10-18,135960.38,137632.23,135651.07,137052.89,4492787
2023-10-19,137052.89,138723.96,133239.77,133246.57,2353215
2023-10-20,133246.57,134534.71,131307.62,132194.53,4421083
2023-10-21,132194.53,133539.96,130016.39,130513.59,2616965
2023-10-22,130513.59,131301.07,126187.2,126526.09,2165653
2023-10-23,126526.09,128202.91,124217.48,124357.58,5016756
2023-10-24,124357.58,125764.12,120990.35,122647.45,6239263
2023-10-25,122647.45,130308.49,121251.65,129911.94,3922500
2023-10-26,129911.94,134183.49,128235.35,133010.19,3043049
2023-10-27,133010.19,141277.38,131720.59,138248.02,4137805
2023-10-28,138248.02,138628.74,136604.63,136608.93,6046530
2023-10-29,136608.93,143424.37,133595.98,141444.06,5954563
2023-10-30,141444.06,142557.24,134830.43,135352.44,4062265
2023-10-31,135352.44,138337.83,134111.05,136625.73,4569452
2023-11-01,136625.73,142106.34,136555.34,141825.34,4203992
2023-11-02,141825.34,143285.88,139260.78,140384.94,2686928
2023-11-03,140384.94,141551.7,137615.52,138920.63,5720818
2023-11-04,138920.63,140938.8,136865.42,137627.84,6289287
2023-11-05,137627.84,138937.94,126021.83,127783.28,3463922
2023-11-06,127783.28,132532.4,126599.41,129653.54,2022683
2023-11-07,129653.54,130807.26,129366.95,130440.77,3384392
2023-11-08,130440.77,134594.94,129568.44,131450.5,2921736
2023-11-09,131450.5,134611.29,126637.61,127544.98,15501620
2023-11-10,127544.98,132393.0,127325.18,131279.66,1656094
2023-11-11,131279.66,132369.68,125572.42,126902.98,4171922
2023-11-12,126902.98,127082.58,123698.01,123768.71,3769348
2023-11-13,123768.71,123795.77,118929.36,121486.34,9075499
2023-11-14,121486.34,122755.08,119549.89,122268.27,2942702
2023-11-15,122268.27,124317.23,110659.89,111813.77,2623107
2023-11-16,111813.77,116983.42,111245.22,116966.45,2974673
2023-11-17,116966.45,119099.26,114410.62,118035.17,2318990
2023-11-18,118035.17,125340.28,117041.33,124861.85,3493427
2023-11-19,124861.85,132261.76,122271.61,131576.98,3233198
2023-11-20,131576.98,137130.46,131285.36,136874.94,3771349
2023-11-21,136874.94,137888.57,134490.54,135451.37,3300977
2023-11-22,135451.37,136025.53,133216.04,134930.16,2624846
2023-11-23,134930.16,136616.64,126042.88,126082.46,7302951
2023-11-24,126082.46,126482.52,125531.22,126117.81,1450050
2023-11-25,126117.81,127239.68,122587.69,122834.39,3437983
2023-11-26,122834.39,124411.84,120694.16,123134.73,9131533
2023-11-27,123134.73,123407.47,101724.78,102857.96,4352347
2023-11-28,102857.96,104876.85,98435.47,98975.98,3481589
2023-11-29,98975.98,107870.09,98057.49,107847.55,4783738
2023-11-30,107847.55,111003.96,105802.72,110615.23,3072248
2023-12-01,110615.23,111688.24,108903.14,109195.86,1562979
2023-12-02,109195.86,111715.54,108478.77,110161.16,6471591
2023-12-03,110161.16,116864.04,108576.03,116558.85,6365538
2023-12-04,116558.85,118395.49,116491.76,118301.1,1360352
2023-12-05,118301.1,118673.01,116919.49,117119.29,2731045
2023-12-06,117119.29,118738.06,114589.02,114827.1,5165487
2023-12-07,114827.1,116605.34,114607.79,115262.76,3339307
2023-12-08,115262.76,116356.04,109241.56,110226.94,1702138
2023-12-09,110226.94,116361.84,108361.46,115539.16,3731357
2023-12-10,115539.16,118154.08,112902.45,113620.21,3746969
2023-12-11,113620.21,118477.64,112538.34,117416.57,2712278
2023-12-12,117416.57,117759.52,115806.88,115807.98,5687199
2023-12-13,115807.98,116793.14,115741.76,116471.42,4107129
2023-12-14,116471.42,120041.56,115234.08,117580.09,5995379
2023-12-15,117580.09,122013.58,117371.02,120984.84,1205714
2023-12-16,120984.84,122044.08,103523.21,104047.16,3031878
2023-12-17,104047.16,105220.88,100196.78,101361.27,3715559
2023-12-18,101361.27,107380.16,100041.96,106318.04,1294313
2023-12-19,106318.04,106334.73,105472.16,105959.64,3661021
2023-12-20,105959.64,107437.09,102764.63,103145.17,3637853
2023-12-21,103145.17,104930.79,99706.47,99934.35,6712038
2023-12-22,99934.35,101455.77,96100.07,96920.44,5193072
2023-12-23,96920.44,97414.89,94936.22,95895.3,11057519
2023-12-24,95895.3,97074.58,89328.78,90254.67,3372502
2023-12-25,90254.67,91661.5,89568.71,90683.47,2684277
2023-12-26,90683.47,98631.68,88809.4,97838.34,3965415
2023-12-27,97838.34,99619.5,92367.83,92592.13,1250994
2023-12-28,92592.13,97134.63,92401.4,96514.8,2455392
2023-12-29,96514.8,98067.59,94508.91,95228.84,3413955
2023-12-30,95228.84,103679.27,93615.57,102767.32,2099087
2023-12-31,102767.32,106157.11,102761.78,104716.62,2091083
2024-01-01,104716.62,109139.68,104543.41,108114.11,5228941
2024-01-02,108114.11,109587.03,105143.12,107164.23,1493444
2024-01-03,107164.23,107241.2,102367.45,102814.94,7542192
2024-01-04,102814.94,107551.55,102151.98,106996.95,5342729
2024-01-05,106996.95,112480.42,106061.0,111957.64,3880527
2024-01-06,111957.64,121210.62,111314.6,119670.0,2723325
2024-01-07,119670.0,133839.98,118423.7,131688.58,1829293
2024-01-08,131688.58,135405.8,129542.18,134609.55,2376060
2024-01-09,134609.55,137062.03,132369.95,134040.83,1469817
2024-01-10,134040.83,135264.55,111285.86,112976.16,2065522
2024-01-11,112976.16,118519.6,110701.16,118319.49,4330203
2024-01-12,118319.49,122795.94,118015.06,121603.65,5615584
2024-01-13,121603.65,122639.31,119996.0,121176.07,2250303
2024-01-14,121176.07,131244.52,120380.32,129386.41,2870065
2024-01-15,129386.41,129671.76,121469.83,122677.54,2608705
2024-01-16,122677.54,122791.82,111463.85,112729.33,2983787
2024-01-17,112729.33,116482.12,112225.46,115714.44,4559814
2024-01-18,115714.44,116863.53,115078.99,115134.48,1967974
2024-01-19,115134.48,115508.62,109901.2,110365.52,2645455
2024-01-20,110365.52,111305.0,108417.54,110200.31,7131048
2024-01-21,110200.31,120835.66,108589.14,118888.67,4608583
2024-01-22,118888.67,121619.36,118738.72,119416.63,2484208
2024-01-23,119416.63,119874.9,104914.43,105203.53,1087485
2024-01-24,105203.53,105239.33,97548.99,97948.58,3904002
2024-01-25,97948.58,102619.94,96350.04,102417.41,2079267
2024-01-26,102417.41,102698.9,95438.67,96042.29,2824055
2024-01-27,96042.29,96082.41,93640.71,93819.19,1546147
2024-01-28,93819.19,98688.14,92094.07,98389.41,2175221
2024-01-29,98389.41,102912.93,97310.84,102179.25,3159942
2024-01-30,102179.25,104593.03,101723.32,103825.06,3300355
2024-01-31,103825.06,104384.49,101096.27,102023.42,7589394
2024-02-01,102023.42,105157.53,101615.35,105133.14,1953100
2024-02-02,105133.14,105529.59,99923.18,101270.8,1100214
2024-02-03,101270.8,101434.55,97812.99,98893.01,1562453
2024-02-04,98893.01,100823.97,97021.2,100571.97,3819940
2024-02-05,100571.97,100971.57,96487.75,96491.59,4396146
2024-02-06,96491.59,97994.26,96293.51,97290.72,5718831
2024-02-07,97290.72,97800.11,94755.58,95595.08,2224042
2024-02-08,95595.08,96595.08,93035.07,93568.71,1812913
2024-02-09,93568.71,94889.59,93408.94,93773.31,981542
2024-02-10,93773.31,94168.65,88990.78,89086.15,2750866
2024-02-11,89086.15,91880.0,86766.04,91320.23,2513711
2024-02-12,91320.23,92191.47,88507.9,89181.82,2925733
2024-02-13,89181.82,90758.71,83357.36,85057.87,5780423
2024-02-14,85057.87,85468.08,84012.51,84840.59,6581302
2024-02-15,84840.59,85076.03,81414.78,83058.69,2857740
2024-02-16,83058.69,84425.37,82814.88,83106.2,3703203
2024-02-17,83106.2,83209.88,81801.45,82239.11,3963890
2024-02-18,82239.11,92415.1,81976.63,92145.16,2956594
2024-02-19,92145.16,92972.96,91001.44,92010.46,8016196
2024-02-20,92010.46,93353.28,87715.68,89269.2,2290875
2024-02-21,89269.2,89454.29,84813.55,86427.49,5413950
2024-02-22,86427.49,87102.98,83820.8,85111.75,1746858
2024-02-23,85111.75,87065.49,84361.33,86351.48,6335911
2024-02-24,86351.48,88092.66,84631.03,85478.98,2721669
2024-02-25,85478.98,86435.87,83006.08,83888.38,1054034
2024-02-26,83888.38,87034.28,82980.7,86547.46,7335475
2024-02-27,86547.46,91923.58,85681.88,91014.24,2599655
2024-02-28,91014.24,92683.01,89604.28,92058.52,4852783
2024-02-29,92058.52,92373.82,90653.04,91389.56,2639997
2024-03-01,91389.56,92863.67,88308.8,88953.78,6727784
2024-03-02,88953.78,89648.03,86184.86,87149.49,3048857
2024-03-03,87149.49,90447.86,86949.13,89069.18,2526819
2024-03-04,89069.18,91714.49,87949.97,91151.86,2957946
2024-03-05,91151.86,92874.36,89359.7,90257.64,3119714
2024-03-06,90257.64,98910.74,89959.59,97214.68,3224916
2024-03-07,97214.68,98880.2,93702.86,95602.41,2407357
2024-03-08,95602.41,96180.6,90743.2,91037.55,3292718
2024-03-09,91037.55,93728.35,90878.54,93181.22,3310617
2024-03-10,93181.22,94589.84,90764.65,91377.62,11426905
2024-03-11,91377.62,91630.14,90848.06,91445.48,3171619
2024-03-12,91445.48,92514.38,86871.7,88002.26,5081668
2024-03-13,88002.26,88860.68,85963.42,86268.25,9190593
2024-03-14,86268.25,86421.67,85247.2,85618.09,2527762
2024-03-15,85618.09,86650.36,72774.97,73404.04,3525769
2024-03-16,73404.04,74493.02,73028.96,73720.25,911844
2024-03-17,73720.25,73960.59,73297.25,73359.5,3565805
2024-03-18,73359.5,78910.04,72100.72,78552.27,3113435
2024-03-19,78552.27,80289.61,78276.23,79532.08,2584297
2024-03-20,79532.08,80270.35,78909.66,80181.33,4655296
2024-03-21,80181.33,86979.87,79925.16,86111.94,4288453
2024-03-22,86111.94,87563.28,85457.06,86423.68,1367542
2024-03-23,86423.68,87778.96,83764.46,84672.31,5422742
2024-03-24,84672.31,84922.52,78967.2,79773.13,3197306
2024-03-25,79773.13,84263.73,79574.2,83701.67,3249228
2024-03-26,83701.67,84253.1,81321.0,81719.5,1594184
2024-03-27,81719.5,84386.36,81585.94,83785.96,4745577
2024-03-28,83785.96,85988.4,83248.8,83982.64,13418773
2024-03-29,83982.64,83999.53,79320.21,80189.66,3475907
2024-03-30,80189.66,80597.55,79047.76,79851.81,3348130
2024-03-31,79851.81,81044.83,78189.46,78354.84,6661645
2024-04-01,78354.84,78948.32,76709.22,76964.47,1936555
2024-04-02,76964.47,82078.35,76546.19,81650.53,2707988
2024-04-03,81650.53,83793.23,81564.82,83530.22,4441023
2024-04-04,83530.22,83711.61,74552.94,74768.54,4989760
2024-04-05,74768.54,76585.67,73560.29,75982.52,4940684
2024-04-06,75982.52,84700.93,75502.09,83405.13,1278249
2024-04-07,83405.13,84761.2,78812.06,79605.95,2485429
2024-04-08,79605.95,80324.2,73421.78,74910.99,1262165
2024-04-09,74910.99,76326.53,72811.26,72865.68,5484846
2024-04-10,72865.68,73840.62,72810.38,73652.74,4462999
2024-04-11,73652.74,74545.39,73517.8,74471.31,2471711
2024-04-12,74471.31,77029.1,74270.44,76876.79,3129348
2024-04-13,76876.79,79269.06,75733.68,78337.37,1880131
2024-04-14,78337.37,78506.54,76136.06,78079.12,2533913
2024-04-15,78079.12,78986.61,76900.86,77627.28,3728465
2024-04-16,77627.28,80207.65,76469.6,79893.79,7460142
2024-04-17,79893.79,82018.33,78949.43,81581.15,4695946
2024-04-18,81581.15,82860.33,81557.14,82138.17,1831952
2024-04-19,82138.17,82986.67,79630.54,80867.4,5503667
2024-04-20,80867.4,83012.3,80090.36,81803.26,4261724
2024-04-21,81803.26,85594.46,81103.22,84713.88,1729133
2024-04-22,84713.88,85090.9,81028.31,81131.5,3072973
2024-04-23,81131.5,81160.86,76967.28,78450.89,3575901
2024-04-24,78450.89,78966.28,73517.94,73833.16,1937188
2024-04-25,73833.16,76880.02,72701.66,76031.48,3285644
2024-04-26,76031.48,77720.95,75601.81,76829.26,2798618
2024-04-27,76829.26,76899.87,75766.99,76845.07,9146282
2024-04-28,76845.07,79483.74,76130.13,79014.0,1570110
2024-04-29,79014.0,79950.99,78482.69,78802.47,12124483
2024-04-30,78802.47,78844.94,73011.73,73111.75,2139373
2024-05-01,73111.75,75449.73,72531.53,73817.81,4012276
2024-05-02,73817.81,74267.66,70764.87,71488.39,9321406
2024-05-03,71488.39,73678.94,70559.97,72889.7,11980509
2024-05-04,72889.7,74301.93,72687.01,73825.04,1716650
2024-05-05,73825.04,75147.66,73626.73,74883.44,6921964
2024-05-06,74883.44,76808.39,74621.52,76460.19,2747076
2024-05-07,76460.19,76931.39,76435.9,76859.4,9055915
2024-05-08,76859.4,77270.27,76136.58,76195.02,3607125
2024-05-09,76195.02,76279.12,74248.16,75051.28,3553312
2024-05-10,75051.28,76275.92,74313.02,76017.05,1747749
2024-05-11,76017.05,81171.57,75912.0,80604.06,1862132
2024-05-12,80604.06,80802.0,79820.72,80759.59,4975734
2024-05-13,80759.59,81508.41,80413.04,81336.28,4867172
2024-05-14,81336.28,81964.33,79825.74,79895.75,11451896
2024-05-15,79895.75,82521.86,79193.77,80455.13,2335661
2024-05-16,80455.13,83431.84,80327.35,82541.53,5366377
2024-05-17,82541.53,83067.14,79297.29,81009.56,3029378
2024-05-18,81009.56,85953.83,80049.67,85678.79,2043451
2024-05-19,85678.79,86835.3,85092.83,86738.48,5090828
2024-05-20,86738.48,89469.94,86094.13,89044.75,1574907
2024-05-21,89044.75,89251.26,87890.78,88377.82,3254194
2024-05-22,88377.82,90402.55,87770.52,89989.8,2702678
2024-05-23,89989.8,91285.95,88666.05,88709.54,4306258
2024-05-24,88709.54,88912.73,85087.13,86092.36,3272136
2024-05-25,86092.36,86272.45,79895.47,81152.37,3698756
2024-05-26,81152.37,81386.02,76025.97,76283.78,2431161
2024-05-27,76283.78,78965.74,76200.86,78965.15,2705674
2024-05-28,78965.15,79075.71,74571.24,75824.86,4463945
2024-05-29,75824.86,76909.45,75753.38,76537.24,1947033
2024-05-30,76537.24,77885.92,73795.74,74388.7,3336598
2024-05-31,74388.7,75893.34,73690.4,75595.51,1773437
2024-06-01,75595.51,77429.34,74724.16,76483.25,1778530
2024-06-02,76483.25,78723.02,75975.06,77812.39,1956057
2024-06-03,77812.39,78263.2,73137.67,73981.11,2151024
2024-06-04,73981.11,74311.46,73032.82,73903.04,3660578
2024-06-05,73903.04,75788.05,73794.15,74333.63,5293354
2024-06-06,74333.63,75356.6,73117.84,75056.95,5304005
2024-06-07,75056.95,75275.74,73369.92,74840.96,2437399
2024-06-08,74840.96,75158.91,70529.03,70635.85,8723603
2024-06-09,70635.85,71358.97,68616.22,69183.68,4919183
2024-06-10,69183.68,72435.1,68938.24,71563.12,3452711
2024-06-11,71563.12,75304.49,70600.58,74880.35,2125409
2024-06-12,74880.35,79365.95,73993.83,78564.56,2312950
2024-06-13,78564.56,81511.49,76488.88,81381.6,4408519
2024-06-14,81381.6,82193.02,80642.69,81603.48,3205450
2024-06-15,81603.48,84553.16,80895.83,83860.51,2549283
2024-06-16,83860.51,86928.2,83160.76,85636.33,7790935
2024-06-17,85636.33,86751.6,81405.93,82508.71,6377767
2024-06-18,82508.71,87342.18,81438.71,87063.39,2353452
2024-06-19,87063.39,87145.59,84592.93,84817.06,3203751
2024-06-20,84817.06,96110.15,84184.18,96020.34,3465566
2024-06-21,96020.34,96620.71,94426.34,95746.12,3005928
2024-06-22,95746.12,96834.66,89942.77,90585.73,12972207
2024-06-23,90585.73,93967.87,89838.2,92475.7,3977228
2024-06-24,92475.7,94408.04,78980.21,79811.0,1736480
2024-06-25,79811.0,81942.44,78586.07,81233.28,2606212
2024-06-26,81233.28,81950.76,78818.26,78908.59,3519670
2024-06-27,78908.59,79074.59,76152.9,76883.49,6173410
2024-06-28,76883.49,77519.09,72860.34,73081.02,2486275
2024-06-29,73081.02,77960.81,72224.87,77933.68,1758027
2024-06-30,77933.68,78106.22,77556.28,78089.25,3194801
2024-07-01,78089.25,78655.88,77052.53,78122.06,9865870
2024-07-02,78122.06,79241.51,76610.66,77207.5,2115149
2024-07-03,77207.5,79598.14,76062.97,79242.75,2708842
2024-07-04,79242.75,79328.66,74566.67,74673.77,5054362
2024-07-05,74673.77,75818.16,71218.43,71478.34,7690940
2024-07-06,71478.34,74738.65,71205.65,73329.03,1689179
2024-07-07,73329.03,74464.07,71687.67,74268.52,2044211
2024-07-08,74268.52,75402.92,70679.36,71923.04,8679362
2024-07-09,71923.04,72461.6,71034.35,71841.17,3967448
2024-07-10,71841.17,76854.78,70923.14,76842.24,4745176
2024-07-11,76842.24,78010.58,75372.16,77042.59,6832389
2024-07-12,77042.59,79536.11,75594.24,79269.0,6714866
2024-07-13,79269.0,79629.67,75110.85,76155.24,4186054
2024-07-14,76155.24,77045.61,73001.48,74089.81,2754680
2024-07-15,74089.81,75426.37,70615.17,70635.09,2073764
2024-07-16,70635.09,72648.74,69672.24,70064.3,3038672
2024-07-17,70064.3,77240.0,69817.88,76714.06,2978571
2024-07-18,76714.06,78144.29,76344.69,76381.5,3668491
2024-07-19,76381.5,77598.45,71319.15,71821.97,4783627
2024-07-20,71821.97,71842.43,69736.13,70366.67,2423849
2024-07-21,70366.67,74042.3,69687.2,73399.65,7245295
2024-07-22,73399.65,74515.83,72119.78,72699.94,3783552
2024-07-23,72699.94,72742.89,65851.22,66251.98,4192862
2024-07-24,66251.98,67998.36,65440.07,67564.39,2147832
2024-07-25,67564.39,68411.43,67303.37,67696.41,1085284
2024-07-26,67696.41,72012.84,67434.25,71056.98,1888475
2024-07-27,71056.98,72694.71,70944.82,71983.23,3813835
2024-07-28,71983.23,72083.76,69107.05,70542.59,3910216
2024-07-29,70542.59,70729.02,61550.31,62518.03,4326503
2024-07-30,62518.03,65561.78,62397.04,64524.83,3072702
2024-07-31,64524.83,65664.16,54902.09,55410.87,4504017
2024-08-01,55410.87,57336.02,54608.07,56756.5,2792531
2024-08-02,56756.5,57588.99,56079.33,56333.66,5356747
2024-08-03,56333.66,56844.02,54713.17,54903.56,2439012
2024-08-04,54903.56,55694.71,54365.38,54532.63,2482164
2024-08-05,54532.63,54688.35,52370.65,53410.74,5331957
2024-08-06,53410.74,53868.46,50871.66,51948.97,2206345
2024-08-07,51948.97,53835.66,50741.31,53256.63,2509330
2024-08-08,53256.63,55152.74,53042.04,55094.29,4108300
2024-08-09,55094.29,55354.81,52128.58,52399.41,4454905
2024-08-10,52399.41,55065.91,51727.32,55004.78,4678740
2024-08-11,55004.78,55532.76,54624.74,55402.04,2617150
2024-08-12,55402.04,55752.17,55162.68,55727.03,8071058
2024-08-13,55727.03,62576.85,55446.42,62218.31,7813773
2024-08-14,62218.31,63424.11,61475.28,63021.06,4558685
2024-08-15,63021.06,63331.95,60130.86,60650.25,2663611
2024-08-16,60650.25,61266.44,60021.87,60330.65,4333814
2024-08-17,60330.65,60550.99,59169.04,59289.47,2522564
2024-08-18,59289.47,61307.72,58838.41,60261.99,3365254
2024-08-19,60261.99,60537.47,59729.49,60026.38,3799130
2024-08-20,60026.38,64759.21,59770.12,63173.48,4311046
2024-08-21,63173.48,64011.6,61133.66,61800.95,3577263
2024-08-22,61800.95,63300.8,61498.22,63138.8,3825840
2024-08-23,63138.8,65229.51,62826.03,64835.79,3072326
2024-08-24,64835.79,65042.9,61387.75,61858.41,3943872
2024-08-25,61858.41,61989.12,56913.85,57444.44,2509009
2024-08-26,57444.44,60414.42,57421.97,60157.69,3088065
2024-08-27,60157.69,60460.32,59562.62,59575.81,2529489
2024-08-28,59575.81,64525.85,59334.54,63303.41,3838437
2024-08-29,63303.41,66455.07,62683.82,65448.51,2885001
2024-08-30,65448.51,69403.74,65126.86,68359.24,2915230
2024-08-31,68359.24,68921.02,65331.06,65707.16,2125919
2024-09-01,65707.16,66803.38,62121.26,62514.27,882870
2024-09-02,62514.27,63351.63,58961.93,59335.08,8159266
2024-09-03,59335.08,60770.9,58207.91,60468.79,3065950
2024-09-04,60468.79,61014.05,57348.27,57601.54,2427295
2024-09-05,57601.54,58152.43,57444.38,57727.71,5309921
2024-09-06,57727.71,58085.12,54932.2,55566.14,1812521
2024-09-07,55566.14,57777.45,55354.56,56821.77,1732831
2024-09-08,56821.77,57162.2,56224.91,56543.89,2716306
2024-09-09,56543.89,56739.52,55999.86,56298.63,2346139
2024-09-10,56298.63,56606.54,54687.85,56428.97,3794774
2024-09-11,56428.97,57012.75,54109.9,54242.27,3788041
2024-09-12,54242.27,56740.22,54113.3,55612.57,1986780
2024-09-13,55612.57,55680.05,52665.59,52878.31,6328019
