Date,Open,High,Low,Close,Volume,Name,Market_Cap
2022-07-28,82.52,83.25,77.81,79.09,2333120,BNB-USD,204010689.85417104
2022-07-29,79.09,80.13,74.62,74.79,5243835,BNB-USD,324714049.521448
2022-07-30,74.79,75.27,71.54,72.05,3793234,BNB-USD,271686115.2972641
2022-07-31,72.05,82.83,70.64,81.08,1754653,BNB-USD,132238878.67742671
2022-08-01,81.08,81.8,79.89,80.81,3822092,BNB-USD,352096612.2818022
2022-08-02,80.81,83.8,79.86,83.08,3162865,BNB-USD,284611195.4084154
2022-08-03,83.08,89.38,82.66,89.01,2325722,BNB-USD,237588965.14485845
2022-08-04,89.01,89.18,86.06,86.6,3529665,BNB-USD,250211723.82721585
2022-08-05,86.6,88.11,79.1,80.7,4732947,BNB-USD,415686131.66345346
2022-08-06,80.7,85.93,80.61,85.61,10809508,BNB-USD,940211503.2000839
2022-08-07,85.61,90.71,83.85,89.87,2843982,BNB-USD,288815191.41061985
2022-08-08,89.87,106.09,88.44,105.76,4392163,BNB-USD,465845640.09263295
2022-08-09,105.76,106.5,102.87,103.89,3772859,BNB-USD,398266498.9180834
2022-08-10,103.89,104.7,101.19,101.25,4717709,BNB-USD,392025478.2785608
2022-08-11,101.25,104.94,100.46,103.33,1403366,BNB-USD,154784796.1535693
2022-08-12,103.33,104.17,102.72,103.92,6833485,BNB-USD,645695166.3507463
2022-08-13,103.92,107.63,102.38,107.4,2668562,BNB-USD,231540586.31327212
2022-08-14,107.4,108.18,102.84,103.2,4134357,BNB-USD,352671095.76794744
2022-08-15,103.2,104.65,101.37,102.14,4539915,BNB-USD,548525518.270047
2022-08-16,102.14,103.19,93.12,94.14,5158895,BNB-USD,455756833.91423047
2022-08-17,94.14,94.64,92.81,93.14,5899383,BNB-USD,630366922.8406609
2022-08-18,93.14,96.23,92.49,95.47,2800563,BNB-USD,316531264.39980567
2022-08-19,95.47,101.98,94.39,101.63,1990505,BNB-USD,238163321.64099264
2022-08-20,101.63,102.57,85.22,86.08,6128038,BNB-USD,608045767.5484207
2022-08-21,86.08,86.53,73.29,73.37,12216903,BNB-USD,1037922168.5747066
2022-08-22,73.37,74.74,69.69,70.03,3928029,BNB-USD,251864014.90308008
2022-08-23,70.03,72.41,69.12,71.52,5170479,BNB-USD,318239107.79938555
2022-08-24,71.52,74.02,71.19,73.51,3544590,BNB-USD,275077468.75230604
2022-08-25,73.51,73.78,72.2,73.1,2286445,BNB-USD,166343921.091615
2022-08-26,73.1,73.9,72.16,72.72,3074168,BNB-USD,187672867.27905238
2022-08-27,72.72,73.35,72.03,72.42,4803442,BNB-USD,372569452.7481506
2022-08-28,72.42,79.84,71.55,79.52,2477395,BNB-USD,201955880.60266507
2022-08-29,79.52,84.26,78.28,84.09,2442990,BNB-USD,235265153.01246026
2022-08-30,84.09,87.48,83.23,87.39,2840000,BNB-USD,259026825.6843176
2022-08-31,87.39,88.95,86.56,88.82,4404019,BNB-USD,402735029.57740986
2022-09-01,88.82,89.42,83.61,85.02,9241676,BNB-USD,767106098.2913686
2022-09-02,85.02,86.23,81.85,82.29,3142530,BNB-USD,254749506.16528782
2022-09-03,82.29,92.03,82.04,90.22,4590777,BNB-USD,489458129.57168233
2022-09-04,90.22,101.24,90.14,101.17,4431261,BNB-USD,383475269.8866011
2022-09-05,101.17,104.6,100.01,103.45,4206075,BNB-USD,425757984.8426908
2022-09-06,103.45,103.66,99.55,100.78,2217690,BNB-USD,237429678.00379184
2022-09-07,100.78,102.47,100.29,100.59,2761371,BNB-USD,270323354.6062885
2022-09-08,100.59,102.67,100.46,102.57,4008744,BNB-USD,375522183.92431784
2022-09-09,102.57,108.95,102.33,108.11,3374178,BNB-USD,333755069.5224624
2022-09-10,108.11,110.69,107.33,110.54,5315813,BNB-USD,525007424.0571328
2022-09-11,110.54,116.98,109.38,115.74,3767458,BNB-USD,408819460.58789045
2022-09-12,115.74,124.64,115.38,123.61,2984779,BNB-USD,423800077.35144186
2022-09-13,123.61,124.67,110.81,112.77,2956427,BNB-USD,334093011.03187615
2022-09-14,112.77,121.04,111.72,120.1,834580,BNB-USD,89818391.34610808
2022-09-15,120.1,130.53,119.57,129.5,2456904,BNB-USD,303473057.2709726
2022-09-16,129.5,129.83,121.57,122.21,11377916,BNB-USD,1171258759.8663816
2022-09-17,122.21,124.79,121.85,124.25,4115828,BNB-USD,594039827.0476853
2022-09-18,124.25,129.64,122.87,129.38,3429479,BNB-USD,427412724.190696
2022-09-19,129.38,136.78,128.77,135.94,6209860,BNB-USD,1006380792.1500189
2022-09-20,135.94,137.57,132.87,133.28,3035437,BNB-USD,379890972.20667434
2022-09-21,133.28,135.05,123.89,124.11,3304361,BNB-USD,465280660.6561454
2022-09-22,124.11,129.63,121.92,128.92,2280335,BNB-USD,265333573.15373012
2022-09-23,128.92,132.42,128.49,131.68,2167129,BNB-USD,236986663.1195185
2022-09-24,131.68,133.62,124.86,125.14,3146439,BNB-USD,319994246.9434368
2022-09-25,125.14,125.56,115.45,117.3,3002821,BNB-USD,367189223.6276128
2022-09-26,117.3,121.54,117.25,120.93,5837386,BNB-USD,652709893.6493149
2022-09-27,120.93,121.38,118.8,119.81,3279663,BNB-USD,384059185.55215406
2022-09-28,119.81,126.15,119.06,125.83,3876215,BNB-USD,549911422.3522085
2022-09-29,125.83,127.16,117.93,119.47,3865981,BNB-USD,415332348.6248475
2022-09-30,119.47,120.56,118.93,119.95,3368996,BNB-USD,373180809.2372905
2022-10-01,119.95,127.83,119.55,126.81,3769156,BNB-USD,543990347.2471954
2022-10-02,126.81,134.48,126.02,132.51,2165551,BNB-USD,286126396.006804
2022-10-03,132.51,138.43,129.65,137.57,3855723,BNB-USD,599953424.5710568
2022-10-04,137.57,138.86,135.26,135.93,2156666,BNB-USD,278436383.901742
2022-10-05,135.93,138.09,132.87,133.82,3424286,BNB-USD,439609659.75985837
2022-10-06,133.82,135.8,133.75,135.45,3495167,BNB-USD,410386978.1597307
2022-10-07,135.45,136.2,134.96,135.71,3201297,BNB-USD,506800267.8740138
2022-10-08,135.71,138.65,133.49,138.48,1055750,BNB-USD,169404211.69136158
2022-10-09,138.48,150.22,138.27,148.67,4571538,BNB-USD,811289899.4311656
2022-10-10,148.67,150.97,146.83,150.04,3705722,BNB-USD,534310515.19814366
2022-10-11,150.04,152.26,149.76,152.09,7131871,BNB-USD,1222925160.2622237
2022-10-12,152.09,160.64,150.84,160.16,4586936,BNB-USD,709652188.6944846
2022-10-13,160.16,183.97,159.6,181.99,2924665,BNB-USD,522529816.6668978
2022-10-14,181.99,182.13,175.89,176.03,3870905,BNB-USD,771339435.6131194
2022-10-15,176.03,182.72,175.49,178.34,1561988,BNB-USD,242615217.48630977
2022-10-16,178.34,200.24,178.28,197.31,1967981,BNB-USD,344860764.6562084
2022-10-17,197.31,201.76,195.38,201.72,2189328,BNB-USD,408902525.07931656
2022-10-18,201.72,206.25,200.78,205.17,3456414,BNB-USD,790897608.3509376
2022-10-19,205.17,214.3,201.72,211.63,4750712,BNB-USD,954179075.0319154
2022-10-20,211.63,212.51,199.05,200.91,4505051,BNB-USD,853760458.7590138
2022-10-21,200.91,201.36,198.47,199.73,1459252,BNB-USD,349609688.85077196
2022-10-22,199.73,206.85,197.6,206.03,6429452,BNB-USD,1263093053.9736228
2022-10-23,206.03,206.76,205.9,206.27,3036952,BNB-USD,563230237.0986938
2022-10-24,206.27,209.8,199.28,203.75,4515697,BNB-USD,965419508.1663935
2022-10-25,203.75,221.57,202.87,219.41,1423040,BNB-USD,349931501.530792
2022-10-26,219.41,235.04,218.31,234.35,2330949,BNB-USD,452215850.0977551
2022-10-27,234.35,244.0,232.79,241.92,7494165,BNB-USD,1899208491.0094874
2022-10-28,241.92,252.35,241.36,251.35,6899069,BNB-USD,1412052064.4493792
2022-10-29,251.35,254.62,242.39,242.7,2406228,BNB-USD,590142683.6337947
2022-10-30,242.7,246.46,227.16,227.84,5580124,BNB-USD,1147793467.957556
2022-10-31,227.84,231.85,224.34,226.08,2838880,BNB-USD,592173964.962663
2022-11-01,226.08,226.99,205.93,207.37,1314970,BNB-USD,269096349.74655944
2022-11-02,207.37,207.39,202.68,203.38,4127050,BNB-USD,982758098.7492224
2022-11-03,203.38,204.25,195.75,196.54,6878438,BNB-USD,1465807663.2616594
2022-11-04,196.54,197.63,193.29,193.91,5237641,BNB-USD,1193100532.3430765
2022-11-05,193.91,220.52,192.54,218.38,2452331,BNB-USD,569808395.2939539
2022-11-06,218.38,220.51,218.14,218.25,2022392,BNB-USD,354364550.219075
2022-11-07,218.25,234.96,216.98,233.79,1378583,BNB-USD,292078264.51957667
2022-11-08,233.79,234.12,230.35,230.66,3296000,BNB-USD,883651670.8611722
2022-11-09,230.66,232.11,218.95,221.52,2306519,BNB-USD,540256915.773079
2022-11-10,221.52,250.05,220.07,249.16,3620838,BNB-USD,1075978684.97363
2022-11-11,249.16,250.81,230.33,230.8,4883882,BNB-USD,972081027.3190805
2022-11-12,230.8,234.25,224.25,226.15,7146706,BNB-USD,1484826860.2403433
2022-11-13,226.15,228.61,196.74,198.69,5828000,BNB-USD,1094215929.1241183
2022-11-14,198.69,207.55,197.52,206.92,3453881,BNB-USD,665094997.3245627
2022-11-15,206.92,211.26,188.33,189.23,5876275,BNB-USD,1001656573.1603132
2022-11-16,189.23,208.21,187.36,206.92,3091278,BNB-USD,625182444.1223514
2022-11-17,206.92,207.93,186.77,189.71,3893485,BNB-USD,780675477.4932479
2022-11-18,189.71,203.96,186.96,203.25,2271632,BNB-USD,426851437.6422023
2022-11-19,203.25,210.29,202.28,208.61,3324403,BNB-USD,576911844.8606411
2022-11-20,208.61,208.86,183.23,184.21,1763059,BNB-USD,351863400.3396754
2022-11-21,184.21,191.16,183.42,190.95,5763290,BNB-USD,1082459309.658208
2022-11-22,190.95,204.81,187.91,203.77,2693781,BNB-USD,561313275.060704
2022-11-23,203.77,217.8,203.53,216.89,3055022,BNB-USD,650783045.362715
2022-11-24,216.89,219.19,195.45,197.0,3160156,BNB-USD,719757671.8070188
2022-11-25,197.0,204.43,195.37,203.49,12736164,BNB-USD,2652581353.348899
2022-11-26,203.49,206.93,200.17,201.81,4241938,BNB-USD,1001006588.9156806
2022-11-27,201.81,203.99,196.63,197.16,11166088,BNB-USD,2210818580.8546596
2022-11-28,197.16,197.51,188.0,188.85,2901239,BNB-USD,502442690.9833416
2022-11-29,188.85,194.92,188.45,192.52,1704038,BNB-USD,309091913.1126274
2022-11-30,192.52,193.68,189.17,193.44,7301866,BNB-USD,1424975770.5564668
2022-12-01,193.44,195.16,183.13,185.55,1975047,BNB-USD,370866062.20928377
2022-12-02,185.55,194.06,185.2,190.4,4924584,BNB-USD,1007902982.0606225
2022-12-03,190.4,196.83,189.32,196.69,5992087,BNB-USD,1048701262.765614
2022-12-04,196.69,201.04,194.51,200.65,2341105,BNB-USD,499588836.49180305
2022-12-05,200.65,203.14,188.89,192.04,2774761,BNB-USD,592245033.4897461
2022-12-06,192.04,209.87,190.25,209.38,5005115,BNB-USD,1121996290.7129204
2022-12-07,209.38,212.81,207.67,210.74,5253846,BNB-USD,1099147571.9815137
2022-12-08,210.74,214.89,209.12,211.75,2553473,BNB-USD,647038187.4860119
2022-12-09,211.75,219.95,211.36,218.04,2078779,BNB-USD,435999333.40889835
2022-12-10,218.04,218.75,216.19,216.64,3643744,BNB-USD,665160789.7150041
2022-12-11,216.64,217.63,215.23,217.0,1835114,BNB-USD,449431467.77016306
2022-12-12,217.0,217.68,216.22,217.39,1744790,BNB-USD,335635078.75921535
2022-12-13,217.39,220.12,216.32,219.38,3908165,BNB-USD,930519374.5776263
2022-12-14,219.38,231.95,216.92,230.71,5131962,BNB-USD,1031958768.5939959
2022-12-15,230.71,230.76,216.03,220.57,5069377,BNB-USD,902070586.5225059
2022-12-16,220.57,221.11,210.7,211.7,1920434,BNB-USD,351231526.89386463
2022-12-17,211.7,213.87,210.19,210.25,1679914,BNB-USD,335822787.15335786
2022-12-18,210.25,214.48,209.37,213.52,4579807,BNB-USD,824008269.7730558
2022-12-19,213.52,214.42,204.85,205.04,2620907,BNB-USD,472404983.2413349
2022-12-20,205.04,206.52,190.67,193.54,2171701,BNB-USD,464801146.9214368
2022-12-21,193.54,194.44,182.58,184.79,3441471,BNB-USD,704602356.3316618
2022-12-22,184.79,198.48,181.29,196.16,2303985,BNB-USD,509345180.9082088
2022-12-23,196.16,204.39,192.37,202.59,2499418,BNB-USD,575455642.1041309
2022-12-24,202.59,202.92,199.47,200.04,4081828,BNB-USD,790542317.3952676
2022-12-25,200.04,206.31,199.69,205.9,2960911,BNB-USD,699282466.6983081
2022-12-26,205.9,207.47,201.21,202.36,4293787,BNB-USD,877905261.5018915
2022-12-27,202.36,205.97,200.21,201.89,2748677,BNB-USD,548403778.071586
2022-12-28,201.89,201.92,192.21,192.34,1355976,BNB-USD,283606870.0468672
2022-12-29,192.34,192.63,190.55,191.89,2362782,BNB-USD,401493004.6578477
2022-12-30,191.89,202.8,190.06,202.48,5350401,BNB-USD,1208799894.476046
2022-12-31,202.48,204.49,201.17,204.36,2129488,BNB-USD,422904081.8838253
2023-01-01,204.36,204.57,194.95,199.1,2998264,BNB-USD,507959311.00122356
2023-01-02,199.1,202.89,197.48,202.54,1874960,BNB-USD,321927208.29583555
2023-01-03,202.54,212.0,200.51,209.28,1790121,BNB-USD,324421253.9496762
2023-01-04,209.28,210.14,195.45,197.85,1804400,BNB-USD,412774410.8137227
2023-01-05,197.85,201.21,194.09,194.91,4123683,BNB-USD,961582984.7728578
2023-01-06,194.91,196.47,181.08,182.31,5697935,BNB-USD,979360824.6859475
2023-01-07,182.31,190.81,180.89,189.13,2972392,BNB-USD,515428427.51785773
2023-01-08,189.13,201.4,187.57,197.6,1584233,BNB-USD,277829567.35162663
2023-01-09,197.6,199.62,193.2,193.79,7380278,BNB-USD,1615476122.051766
2023-01-10,193.79,196.48,186.25,188.08,2666467,BNB-USD,443175074.2944674
2023-01-11,188.08,195.06,186.79,193.21,2061001,BNB-USD,465756097.46613693
2023-01-12,193.21,195.24,180.58,181.25,4087375,BNB-USD,790428441.0054616
2023-01-13,181.25,183.04,179.67,182.92,2007942,BNB-USD,425637614.2231069
2023-01-14,182.92,186.47,181.75,185.35,2314007,BNB-USD,438167153.9394998
2023-01-15,185.35,187.5,180.29,182.37,4883615,BNB-USD,958554558.3502954
2023-01-16,182.37,193.2,180.27,191.7,3623433,BNB-USD,727802923.2554224
2023-01-17,191.7,193.64,182.08,184.79,5085844,BNB-USD,1064317845.8558544
2023-01-18,184.79,186.29,174.69,176.13,4582747,BNB-USD,915596490.488022
2023-01-19,176.13,180.67,175.36,179.99,2191506,BNB-USD,408616674.4625469
2023-01-20,179.99,209.55,179.03,208.0,3125613,BNB-USD,684586250.9278688
2023-01-21,208.0,209.52,194.74,200.51,2271010,BNB-USD,532202419.0613609
2023-01-22,200.51,209.08,200.26,207.13,4618357,BNB-USD,1121084445.909633
2023-01-23,207.13,209.61,201.17,202.96,1977103,BNB-USD,427636414.7878196
2023-01-24,202.96,204.3,191.31,193.4,1816325,BNB-USD,282111364.6204701
2023-01-25,193.4,197.81,191.94,196.39,3395804,BNB-USD,561374375.0346035
2023-01-26,196.39,199.47,196.03,197.65,1540220,BNB-USD,348011071.0716551
2023-01-27,197.65,200.74,186.52,188.19,5133230,BNB-USD,805552341.7723843
2023-01-28,188.19,197.17,187.43,196.41,6460538,BNB-USD,1123506428.9450028
2023-01-29,196.41,196.66,190.49,191.15,3766519,BNB-USD,642370772.6772382
2023-01-30,191.15,192.26,155.99,157.44,2862349,BNB-USD,468716475.05638564
2023-01-31,157.44,159.27,154.16,155.49,1217196,BNB-USD,195063270.73175183
2023-02-01,155.49,164.0,155.25,162.7,2102854,BNB-USD,313315346.6553979
2023-02-02,162.7,163.31,161.04,161.86,2410976,BNB-USD,344599811.7882818
2023-02-03,161.86,163.73,149.05,149.33,2997316,BNB-USD,494949869.94531554
2023-02-04,149.33,157.62,146.86,156.7,3627907,BNB-USD,667514542.0930715
2023-02-05,156.7,157.88,154.79,157.76,5298722,BNB-USD,686397770.5758474
2023-02-06,157.76,168.04,156.17,165.98,5180141,BNB-USD,733643256.7924249
2023-02-07,165.98,179.6,164.52,178.32,2945240,BNB-USD,555060734.4104668
2023-02-08,178.32,178.7,177.43,177.5,3805747,BNB-USD,757782619.5375663
2023-02-09,177.5,191.12,177.27,182.93,4085743,BNB-USD,834459309.9398749
2023-02-10,182.93,205.15,181.67,204.24,4930007,BNB-USD,1095384623.240664
2023-02-11,204.24,206.79,200.34,201.61,4171945,BNB-USD,971452996.1680362
2023-02-12,201.61,204.8,200.64,203.02,3979718,BNB-USD,716613763.1485796
2023-02-13,203.02,213.87,200.32,213.69,2776583,BNB-USD,500125907.008901
2023-02-14,213.69,214.04,209.32,211.46,4595467,BNB-USD,1016599382.16015
2023-02-15,211.46,213.48,207.67,211.9,2406779,BNB-USD,575740296.9301125
2023-02-16,211.9,212.19,200.37,201.9,3068220,BNB-USD,639803150.9580112
2023-02-17,201.9,222.55,200.69,221.6,5555394,BNB-USD,1459069220.6351569
2023-02-18,221.6,225.67,210.94,212.12,1450120,BNB-USD,343965641.22565776
2023-02-19,212.12,253.45,211.33,251.32,3516208,BNB-USD,954668749.8181281
2023-02-20,251.32,252.42,249.77,252.19,1788565,BNB-USD,371718384.1201487
2023-02-21,252.19,254.21,249.7,251.23,1655865,BNB-USD,350730807.4219953
2023-02-22,251.23,254.55,206.46,207.07,2938597,BNB-USD,677824222.879255
2023-02-23,207.07,211.97,203.78,210.1,6723148,BNB-USD,1242033791.8373725
2023-02-24,210.1,213.89,207.83,212.01,6639442,BNB-USD,1142338160.36467
2023-02-25,212.01,246.65,209.75,246.55,6289565,BNB-USD,1805477615.6702297
2023-02-26,246.55,247.25,233.4,234.15,2983626,BNB-USD,807825187.0428525
2023-02-27,234.15,241.41,233.56,237.7,6576146,BNB-USD,1387129112.802462
2023-02-28,237.7,252.47,234.95,250.32,1830974,BNB-USD,509700119.4446526
2023-03-01,250.32,256.07,245.17,250.86,2119608,BNB-USD,435584681.81551856
2023-03-02,250.86,262.34,249.24,258.48,1912688,BNB-USD,451885387.776422
2023-03-03,258.48,258.75,256.22,256.43,3387043,BNB-USD,911503271.2138678
2023-03-04,256.43,273.75,255.56,270.03,2289810,BNB-USD,683408654.755657
2023-03-05,270.03,272.24,266.09,268.0,5132481,BNB-USD,1106125580.4869494
2023-03-06,268.0,280.75,267.39,280.51,2901904,BNB-USD,757425705.4779329
2023-03-07,280.51,280.67,274.97,279.23,7108607,BNB-USD,1758133982.0496104
2023-03-08,279.23,293.29,278.8,290.58,4797532,BNB-USD,1672200139.9062402
2023-03-09,290.58,302.5,289.94,300.14,1233335,BNB-USD,395490380.6782696
2023-03-10,300.14,300.34,282.2,287.14,2850420,BNB-USD,787587579.5532387
2023-03-11,287.14,293.2,283.65,289.6,2600272,BNB-USD,625218753.9334471
2023-03-12,289.6,296.06,287.65,294.72,5277788,BNB-USD,1616861116.8826902
2023-03-13,294.72,299.72,290.92,295.59,1031643,BNB-USD,322227723.11656255
2023-03-14,295.59,300.45,287.75,290.45,3272145,BNB-USD,1070678698.4866275
2023-03-15,290.45,293.87,289.5,289.88,3424887,BNB-USD,908845355.378096
2023-03-16,289.88,296.85,289.86,294.59,3620517,BNB-USD,1271958436.847212
2023-03-17,294.59,295.49,283.22,285.71,4284156,BNB-USD,1194388002.0685182
2023-03-18,285.71,291.01,251.72,252.97,3331131,BNB-USD,773894871.7657619
2023-03-19,252.97,257.98,250.21,251.62,4540733,BNB-USD,1073278204.5133883
2023-03-20,251.62,253.19,247.49,252.73,2724182,BNB-USD,693876378.8768635
2023-03-21,252.73,254.72,242.82,247.4,2077911,BNB-USD,603874155.7966661
2023-03-22,247.4,259.64,247.39,258.72,4283097,BNB-USD,1212356791.330539
2023-03-23,258.72,260.32,243.28,249.07,4906617,BNB-USD,1259785102.6060083
2023-03-24,249.07,251.38,223.31,224.84,8030111,BNB-USD,1561973146.9896264
2023-03-25,224.84,224.95,223.41,224.73,8407897,BNB-USD,1624486986.456654
2023-03-26,224.73,225.0,216.02,217.6,4546512,BNB-USD,990190392.3982217
2023-03-27,217.6,219.65,208.16,209.31,3332105,BNB-USD,761247402.2029123
2023-03-28,209.31,210.68,199.36,204.28,1325700,BNB-USD,298005039.8193815
2023-03-29,204.28,207.43,200.38,202.16,1494394,BNB-USD,268985451.62047875
2023-03-30,202.16,203.25,178.41,180.52,1468804,BNB-USD,222735292.65999556
2023-03-31,180.52,180.76,173.18,173.42,5228743,BNB-USD,864861751.7409648
2023-04-01,173.42,177.57,172.55,176.23,2561574,BNB-USD,526935800.53798234
2023-04-02,176.23,178.39,162.45,163.26,5417068,BNB-USD,900439468.9821852
2023-04-03,163.26,165.18,151.48,151.75,3719855,BNB-USD,523867387.3915842
2023-04-04,151.75,152.23,137.26,137.31,9217969,BNB-USD,1176429238.949484
2023-04-05,137.31,138.83,124.57,125.59,7974192,BNB-USD,854095967.4301175
2023-04-06,125.59,128.0,125.16,125.43,2478463,BNB-USD,307544000.51859754
2023-04-07,125.43,126.4,120.29,123.23,3447693,BNB-USD,474374455.16928166
2023-04-08,123.23,128.99,121.71,127.71,1615046,BNB-USD,244915027.00894314
2023-04-09,127.71,128.64,122.56,123.42,4647404,BNB-USD,573948547.3702301
2023-04-10,123.42,128.55,121.36,127.28,3000468,BNB-USD,331063375.21718115
2023-04-11,127.28,127.58,127.07,127.4,3285145,BNB-USD,449155380.4055331
2023-04-12,127.4,128.69,123.51,123.69,3599467,BNB-USD,490949331.9656819
2023-04-13,123.69,128.02,123.07,126.51,1752821,BNB-USD,183759257.89537367
2023-04-14,126.51,133.36,125.47,133.11,2243549,BNB-USD,340464860.22745717
2023-04-15,133.11,141.04,133.05,140.54,1849889,BNB-USD,294230741.9268033
2023-04-16,140.54,140.87,127.66,127.87,2353307,BNB-USD,297612216.6123375
2023-04-17,127.87,129.39,123.63,126.39,7438030,BNB-USD,962813717.0324335
2023-04-18,126.39,129.48,125.97,128.92,4253614,BNB-USD,595187053.9228243
2023-04-19,128.92,128.95,122.46,124.11,1234482,BNB-USD,164043503.47929555
2023-04-20,124.11,125.11,118.24,118.6,6231651,BNB-USD,596147570.2328726
2023-04-21,118.6,120.74,98.29,99.25,2815547,BNB-USD,237239909.1920543
2023-04-22,99.25,100.55,94.07,94.24,2942523,BNB-USD,239877457.47403514
2023-04-23,94.24,95.76,93.27,94.31,3995714,BNB-USD,415374917.3249356
2023-04-24,94.31,97.55,94.11,96.42,5149404,BNB-USD,484605996.6470708
2023-04-25,96.42,96.64,95.62,96.64,3013410,BNB-USD,296516378.48996574
2023-04-26,96.64,96.84,95.11,95.34,2216529,BNB-USD,234374021.1761582
2023-04-27,95.34,103.6,94.79,101.35,1721405,BNB-USD,163367223.7498851
2023-04-28,101.35,103.77,99.69,102.75,3085564,BNB-USD,348605133.4125682
2023-04-29,102.75,108.53,101.34,106.17,1201567,BNB-USD,124626007.27324909
2023-04-30,106.17,109.15,104.43,108.8,2826276,BNB-USD,292392049.4348531
2023-05-01,108.8,109.14,101.72,102.89,2119381,BNB-USD,203499745.63547137
2023-05-02,102.89,106.13,102.16,103.91,4219099,BNB-USD,519940523.1283029
2023-05-03,103.91,104.91,102.93,103.01,3042728,BNB-USD,347529415.2596602
2023-05-04,103.01,105.65,102.41,105.5,4992811,BNB-USD,425648464.9435258
2023-05-05,105.5,111.03,104.73,109.26,3317793,BNB-USD,428827686.21733266
2023-05-06,109.26,113.15,107.93,112.46,2612605,BNB-USD,326184717.3827313
2023-05-07,112.46,113.62,107.8,108.25,5387407,BNB-USD,501348136.40783805
2023-05-08,108.25,114.51,107.78,114.18,3049274,BNB-USD,289164223.3807552
2023-05-09,114.18,120.58,111.55,119.61,3028952,BNB-USD,334496977.76398844
2023-05-10,119.61,143.93,119.27,143.31,3508401,BNB-USD,527763787.4761009
2023-05-11,143.31,143.84,142.29,142.79,1574384,BNB-USD,235286462.94319135
2023-05-12,142.79,145.3,142.77,144.84,5030430,BNB-USD,663280570.9094714
2023-05-13,144.84,153.78,143.51,151.46,1732801,BNB-USD,256746997.8619896
2023-05-14,151.46,157.57,150.95,156.37,4067462,BNB-USD,562730542.6832453
2023-05-15,156.37,165.33,154.21,164.69,4651834,BNB-USD,628387978.7197697
2023-05-16,164.69,165.42,161.93,162.76,1789730,BNB-USD,293273829.5990995
2023-05-17,162.76,169.4,161.06,168.68,2437116,BNB-USD,385932394.13714176
2023-05-18,168.68,175.02,168.62,173.43,3246281,BNB-USD,572659680.7031518
2023-05-19,173.43,175.22,172.66,174.03,2355725,BNB-USD,483188096.9025254
2023-05-20,174.03,174.68,170.4,173.0,2412617,BNB-USD,357842310.26936704
2023-05-21,173.0,175.45,158.83,159.17,5710324,BNB-USD,727843137.8715644
2023-05-22,159.17,160.75,141.19,142.03,3975130,BNB-USD,469031968.9942687
2023-05-23,142.03,161.57,139.34,160.63,2036826,BNB-USD,322294989.7151465
2023-05-24,160.63,162.6,151.31,153.86,1387048,BNB-USD,231075850.83646035
2023-05-25,153.86,157.27,152.05,155.86,5755801,BNB-USD,926080327.6163596
2023-05-26,155.86,171.86,154.99,169.82,3978802,BNB-USD,674300310.646276
2023-05-27,169.82,177.54,167.94,177.27,4215404,BNB-USD,703613390.1897465
2023-05-28,177.27,178.14,174.44,175.27,1522660,BNB-USD,246591238.01106948
2023-05-29,175.27,178.0,174.37,176.62,6577482,BNB-USD,1104226794.7963839
2023-05-30,176.62,177.33,174.92,175.47,1811024,BNB-USD,331970540.57967114
2023-05-31,175.47,175.61,160.98,163.73,4851866,BNB-USD,688822046.1076133
2023-06-01,163.73,172.21,162.43,170.61,2082079,BNB-USD,393781173.55751586
2023-06-02,170.61,173.64,168.41,172.21,3244867,BNB-USD,575619106.5304347
2023-06-03,172.21,184.63,170.55,181.84,3133826,BNB-USD,517235970.26727396
2023-06-04,181.84,183.14,175.87,176.11,2310507,BNB-USD,407091045.55955374
2023-06-05,176.11,178.94,176.03,177.51,2847791,BNB-USD,599087337.7044226
2023-06-06,177.51,178.48,177.46,178.0,3398460,BNB-USD,488899046.5202809
2023-06-07,178.0,179.95,167.08,168.45,3045768,BNB-USD,451394499.7769488
2023-06-08,168.45,175.35,167.26,175.27,3977942,BNB-USD,682817888.7552272
2023-06-09,175.27,183.94,173.87,182.07,6763835,BNB-USD,1299686371.2953036
2023-06-10,182.07,183.22,166.72,168.28,3115054,BNB-USD,463861161.836039
2023-06-11,168.28,168.56,163.61,164.78,4121487,BNB-USD,796331862.0814384
2023-06-12,164.78,174.43,163.05,171.12,5252163,BNB-USD,950004778.5863973
2023-06-13,171.12,173.78,162.0,163.23,4315765,BNB-USD,810816955.6550114
2023-06-14,163.23,167.11,162.21,166.49,4224002,BNB-USD,655240947.3200955
2023-06-15,166.49,181.46,165.94,180.08,2181100,BNB-USD,444454110.08600134
2023-06-16,180.08,189.73,177.3,186.33,4045336,BNB-USD,717049700.4101763
2023-06-17,186.33,186.41,179.15,181.91,3426750,BNB-USD,561710221.3043823
2023-06-18,181.91,185.61,181.11,181.48,4167800,BNB-USD,880918229.5213732
2023-06-19,181.48,208.19,181.3,205.32,2858868,BNB-USD,491238485.01390684
2023-06-20,205.32,206.56,205.08,206.13,3211682,BNB-USD,779305217.4766558
2023-06-21,206.13,212.42,205.1,209.34,3918641,BNB-USD,806715846.5662473
2023-06-22,209.34,224.2,207.32,221.42,2045546,BNB-USD,542173712.0192008
2023-06-23,221.42,221.72,207.99,209.69,2767038,BNB-USD,589409645.3554363
2023-06-24,209.69,210.93,185.75,186.82,991079,BNB-USD,204223300.80276978
